band_name,study_city_label,affiliation_type,entity_id,entity_name,source
Bananarama,London,record_label,wd:Q935090,London Records,Wikidata P264
Underworld,London,record_label,wd:Q2996526,Cooking Vinyl,Wikidata P264
Blue,London,record_label,wd:Q16254300,Innocent,Wikidata P264
Kasabian,Leicester,record_label,wd:Q202585,RCA Records,Wikidata P264
Bad Company,London,record_label,wd:Q190585,Island Records,Wikidata P264
Bad Company,London,record_label,wd:Q202440,Atlantic Records,Wikidata P264
Bad Company,London,record_label,wd:Q585643,Atco Records,Wikidata P264
Madness,London,record_label,wd:Q1124849,Verve Records,Wikidata P264
Madness,London,record_label,wd:Q1750746,Stiff Records,Wikidata P264
Madness,London,record_label,wd:Q203059,Virgin Records,Wikidata P264
Madness,London,record_label,wd:Q222885,2 Tone Records,Wikidata P264
Nothing But Thieves,London,record_label,wd:Q202585,RCA Records,Wikidata P264
The Stone Roses,Manchester,record_label,wd:Q5954223,Silvertone Records,Wikidata P264
The Buggles,London,record_label,wd:Q190585,Island Records,Wikidata P264
Placebo,London,record_label,wd:Q1200368,Astralwerks,Wikidata P264
Placebo,London,record_label,wd:Q183412,EMI,Wikidata P264
Placebo,London,record_label,wd:Q203059,Virgin Records,Wikidata P264
Placebo,London,record_label,wd:Q264137,Caroline Records,Wikidata P264
Placebo,London,record_label,wd:Q3113687,Hut Records,Wikidata P264
The Sundays,London,record_label,wd:Q385558,Rough Trade,Wikidata P264
Orchestral Manoeuvres In The Dark,Liverpool,record_label,wd:Q203059,Virgin Records,Wikidata P264
Orchestral Manoeuvres In The Dark,Liverpool,record_label,wd:Q578943,Factory Records,Wikidata P264
Dead Or Alive,Liverpool,record_label,wd:Q1397901,Cleopatra Records,Wikidata P264
Dead Or Alive,Liverpool,record_label,wd:Q1988428,Avex Trax,Wikidata P264
Dead Or Alive,Liverpool,record_label,wd:Q216364,Epic Records,Wikidata P264
Dead Or Alive,Liverpool,record_label,wd:Q732503,Sony Music Entertainment Japan,Wikidata P264
Groove Armada,London,record_label,wd:Q183387,Columbia Records,Wikidata P264
Generation X,London,record_label,wd:Q1088453,Chrysalis Records,Wikidata P264
Yazoo,London,record_label,wd:Q240804,Mute Records,Wikidata P264
Bloc Party,London,record_label,wd:Q202440,Atlantic Records,Wikidata P264
Bloc Party,London,record_label,wd:Q796316,BMG Rights Management,Wikidata P264
Gorgon City,London,record_label,wd:Q17985937,Black Butter Records,Wikidata P264
Gorgon City,London,record_label,wd:Q522618,Priority Records,Wikidata P264
Sugababes,London,record_label,wd:Q190585,Island Records,Wikidata P264
Sugababes,London,record_label,wd:Q202585,RCA Records,Wikidata P264
Sugababes,London,record_label,wd:Q231694,Interscope Records,Wikidata P264
Sugababes,London,record_label,wd:Q935090,London Records,Wikidata P264
Architects,Brighton and Hove,record_label,wd:Q158867,Century Media Records,Wikidata P264
Architects,Brighton and Hove,record_label,wd:Q22087173,In at the Deep End Records,Wikidata P264
Architects,Brighton and Hove,record_label,wd:Q726153,Epitaph Records,Wikidata P264
Kaiser Chiefs,Leeds,record_label,wd:Q128280,ATO Records,Wikidata P264
Kaiser Chiefs,Leeds,record_label,wd:Q155152,Polydor Records,Wikidata P264
Kaiser Chiefs,Leeds,record_label,wd:Q2481499,Fiction Records,Wikidata P264
Kaiser Chiefs,Leeds,record_label,wd:Q38903,Universal Music Group,Wikidata P264
Kaiser Chiefs,Leeds,record_label,wd:Q4833713,B-Unique Records,Wikidata P264
Kaiser Chiefs,Leeds,record_label,wd:Q6541005,Liberation Music,Wikidata P264
Kaiser Chiefs,Leeds,record_label,wd:Q77308970,Caroline International,Wikidata P264
Basement Jaxx,London,record_label,wd:Q1123947,XL Recordings,Wikidata P264
Basement Jaxx,London,record_label,wd:Q1200368,Astralwerks,Wikidata P264
Basement Jaxx,London,record_label,wd:Q1973834,Play It Again Sam,Wikidata P264
Basement Jaxx,London,record_label,wd:Q231694,Interscope Records,Wikidata P264
Basement Jaxx,London,record_label,wd:Q2573393,Ultra Records,Wikidata P264
Basement Jaxx,London,record_label,wd:Q4816467,Atlantic Jaxx,Wikidata P264
Lighthouse Family,Newcastle,record_label,wd:Q38903,Universal Music Group,Wikidata P264
The Struts,Derby,record_label,wd:Q231694,Interscope Records,Wikidata P264
The Wombats,Liverpool,record_label,wd:Q2807950,14th Floor Records,Wikidata P264
Travis,Glasgow,record_label,wd:Q216364,Epic Records,Wikidata P264
Mattafix,London,record_label,wd:Q203059,Virgin Records,Wikidata P264
Royal Blood,Brighton and Hove,record_label,wd:Q843402,Warner Bros. Records,Wikidata P264
Free,London,record_label,wd:Q190585,Island Records,Wikidata P264
Free,London,record_label,wd:Q277626,A&M Records,Wikidata P264
London Grammar,Nottingham,record_label,wd:Q183387,Columbia Records,Wikidata P264
London Grammar,Nottingham,record_label,wd:Q23087,Ministry of Sound,Wikidata P264
Pulp,Sheffield,record_label,wd:Q190585,Island Records,Wikidata P264
Pulp,Sheffield,record_label,wd:Q5451422,Fire Records,Wikidata P264
The Heavy,Bath and North East Somerset,record_label,wd:Q796316,BMG Rights Management,Wikidata P264
Neck Deep,Wrexham,record_label,wd:Q28374380,We Are Triumphant,Wikidata P264
Neck Deep,Wrexham,record_label,wd:Q28374388,Pinky Swear Records,Wikidata P264
Neck Deep,Wrexham,record_label,wd:Q942820,Hopeless Records,Wikidata P264
Frankie Goes To Hollywood,Liverpool,record_label,wd:Q136485,ZTT Records,Wikidata P264
Atomic Kitten,Liverpool,record_label,wd:Q55965015,EMI,Wikidata P264
Still Corners,London,record_label,wd:Q778673,Sub Pop,Wikidata P264
Asking Alexandria,York,record_label,wd:Q2117925,Sumerian Records,Wikidata P264
All Saints,London,record_label,wd:Q136485,ZTT Records,Wikidata P264
Sigma,Leeds,record_label,wd:Q1630451,Hospital Records,Wikidata P264
Sigma,Leeds,record_label,wd:Q2484080,3 Beat Records,Wikidata P264
Sigma,Leeds,record_label,wd:Q2743409,Xploded Music,Wikidata P264
Sigma,Leeds,record_label,wd:Q850546,Breakbeat Kaos,Wikidata P264
Moloko,Sheffield,record_label,wd:Q7731485,Echo,Wikidata P264
Status Quo,London,record_label,wd:Q2117397,Pye Records,Wikidata P264
The Darkness,Ipswich,record_label,wd:Q202440,Atlantic Records,Wikidata P264
The Darkness,Ipswich,record_label,wd:Q6943170,Must Destroy,Wikidata P264
Texas,Glasgow,record_label,wd:Q1330417,Vertigo Records,Wikidata P264
Texas,Glasgow,record_label,wd:Q165745,Mercury Records,Wikidata P264
Texas,Glasgow,record_label,wd:Q796316,BMG Rights Management,Wikidata P264
Edison Lighthouse,London,record_label,wd:Q4883239,,Wikidata P264
Wang Chung,London,record_label,wd:Q664167,Arista Records,Wikidata P264
The Cult,Leeds,record_label,wd:Q126039,Beggars Banquet Records,Wikidata P264
The Cult,Leeds,record_label,wd:Q7532146,Situation Two,Wikidata P264
Rainbow,London,record_label,wd:Q155152,Polydor Records,Wikidata P264
Rainbow,London,record_label,wd:Q165745,Mercury Records,Wikidata P264
Rainbow,London,record_label,wd:Q770103,Bertelsmann Music Group,Wikidata P264
Echo & the Bunnymen,Liverpool,record_label,wd:Q6432589,Korova,Wikidata P264
Echo & the Bunnymen,Liverpool,record_label,wd:Q843402,Warner Bros. Records,Wikidata P264
The Shapeshifters,London,record_label,wd:Q183412,EMI,Wikidata P264
Above & Beyond,London,record_label,wd:Q551566,Anjunabeats,Wikidata P264
Daughter,London,record_label,wd:Q238095,4AD,Wikidata P264
Daughter,London,record_label,wd:Q3771894,Glassnote Records,Wikidata P264
The Moody Blues,Birmingham,record_label,wd:Q155152,Polydor Records,Wikidata P264
The Moody Blues,Birmingham,record_label,wd:Q2733913,Deram,Wikidata P264
The Moody Blues,Birmingham,record_label,wd:Q38903,Universal Music Group,Wikidata P264
The Moody Blues,Birmingham,record_label,wd:Q3939773,The Rocket Record Company,Wikidata P264
The Moody Blues,Birmingham,record_label,wd:Q557632,Decca,Wikidata P264
The Moody Blues,Birmingham,record_label,wd:Q935090,London Records,Wikidata P264
Ten Years After,Nottingham,record_label,wd:Q1088453,Chrysalis Records,Wikidata P264
Ten Years After,Nottingham,record_label,wd:Q183387,Columbia Records,Wikidata P264
Ten Years After,Nottingham,record_label,wd:Q2733913,Deram,Wikidata P264
Ten Years After,Nottingham,record_label,wd:Q557632,Decca,Wikidata P264
Ten Years After,Nottingham,record_label,wd:Q700359,PolyGram,Wikidata P264
Morcheeba,London,record_label,wd:Q1073478,China Records,Wikidata P264
Morcheeba,London,record_label,wd:Q1973834,Play It Again Sam,Wikidata P264
Morcheeba,London,record_label,wd:Q585626,Discovery Records,Wikidata P264
Thompson Twins,Sheffield,record_label,wd:Q664167,Arista Records,Wikidata P264
Thompson Twins,Sheffield,record_label,wd:Q7672671,T Records,Wikidata P264
Thompson Twins,Sheffield,record_label,wd:Q843402,Warner Bros. Records,Wikidata P264
Wet Wet Wet,Glasgow,record_label,wd:Q510092,Uni,Wikidata P264
Loathe,Liverpool,record_label,wd:Q24884453,SharpTone Records,Wikidata P264
Steel Pulse,Birmingham,record_label,wd:Q190585,Island Records,Wikidata P264
The Psychedelic Furs,London,record_label,wd:Q183387,Columbia Records,Wikidata P264
Siouxsie and the Banshees,London,record_label,wd:Q1347984,Sanctuary Records,Wikidata P264
Siouxsie and the Banshees,London,record_label,wd:Q155152,Polydor Records,Wikidata P264
Siouxsie and the Banshees,London,record_label,wd:Q212699,Geffen Records,Wikidata P264
DragonForce,London,record_label,wd:Q18628,Roadrunner Records,Wikidata P264
Zero 7,London,record_label,wd:Q202440,Atlantic Records,Wikidata P264
Zero 7,London,record_label,wd:Q3361558,Palm Pictures,Wikidata P264
The Streets,Birmingham,record_label,wd:Q202440,Atlantic Records,Wikidata P264
The Streets,Birmingham,record_label,wd:Q2818028,679 Artists,Wikidata P264
The Streets,Birmingham,record_label,wd:Q6665396,Locked On Records,Wikidata P264
Starsailor,Manchester,record_label,wd:Q183412,EMI,Wikidata P264
Starsailor,Manchester,record_label,wd:Q203059,Virgin Records,Wikidata P264
Smokie,Leeds,record_label,wd:Q478062,RAK,Wikidata P264
The Jam,London,record_label,wd:Q155152,Polydor Records,Wikidata P264
Jethro Tull,Luton,record_label,wd:Q1088453,Chrysalis Records,Wikidata P264
Jethro Tull,Luton,record_label,wd:Q183412,EMI,Wikidata P264
Jethro Tull,Luton,record_label,wd:Q190585,Island Records,Wikidata P264
Jethro Tull,Luton,record_label,wd:Q1958630,Fuel 2000,Wikidata P264
Jethro Tull,Luton,record_label,wd:Q373246,Eagle Records,Wikidata P264
Jethro Tull,Luton,record_label,wd:Q645889,Reprise Records,Wikidata P264
Saint Etienne,London,record_label,wd:Q1139341,Creation Records,Wikidata P264
Saint Etienne,London,record_label,wd:Q375229,Heavenly Recordings,Wikidata P264
Skindred,Newport,record_label,wd:Q4035084,Bieler Bros. Records,Wikidata P264
Skindred,Newport,record_label,wd:Q693194,Napalm Records,Wikidata P264
NERO,London,record_label,wd:Q16953936,MTA Records,Wikidata P264
NERO,London,record_label,wd:Q21091,Cherrytree Records,Wikidata P264
NERO,London,record_label,wd:Q231694,Interscope Records,Wikidata P264
Manfred Mann's Earth Band,London,record_label,wd:Q1536003,Philips Records,Wikidata P264
Manfred Mann's Earth Band,London,record_label,wd:Q664167,Arista Records,Wikidata P264
Manfred Mann's Earth Band,London,record_label,wd:Q671229,Bronze,Wikidata P264
Manfred Mann's Earth Band,London,record_label,wd:Q843402,Warner Bros. Records,Wikidata P264
Five,London,record_label,wd:Q770103,Bertelsmann Music Group,Wikidata P264
The Specials,Coventry,record_label,wd:Q1088453,Chrysalis Records,Wikidata P264
The Specials,Coventry,record_label,wd:Q203059,Virgin Records,Wikidata P264
The Specials,Coventry,record_label,wd:Q222885,2 Tone Records,Wikidata P264
The Real Thing,Liverpool,record_label,wd:Q2117397,Pye Records,Wikidata P264
Sneaker Pimps,Middlesbrough,record_label,wd:Q1848933,One Little Independent Records,Wikidata P264
Johnny Hates Jazz,London,record_label,wd:Q478062,RAK,Wikidata P264
Procol Harum,London,record_label,wd:Q1088453,Chrysalis Records,Wikidata P264
Procol Harum,London,record_label,wd:Q111031086,IL,Wikidata P264
Procol Harum,London,record_label,wd:Q190585,Island Records,Wikidata P264
Procol Harum,London,record_label,wd:Q2137237,Regal Zonophone,Wikidata P264
Procol Harum,London,record_label,wd:Q2733913,Deram,Wikidata P264
Procol Harum,London,record_label,wd:Q277626,A&M Records,Wikidata P264
Procol Harum,London,record_label,wd:Q543391,DJM Records,Wikidata P264
Procol Harum,London,record_label,wd:Q5463202,Fly Records,Wikidata P264
Procol Harum,London,record_label,wd:Q645889,Reprise Records,Wikidata P264
A1,London,record_label,wd:Q38903,Universal Music Group,Wikidata P264
The Last Shadow Puppets,Sheffield,record_label,wd:Q1238400,Domino Recording Company,Wikidata P264
KNEECAP,Belfast,record_label,wd:Q375229,Heavenly Recordings,Wikidata P264
The Ting Tings,Manchester,record_label,wd:Q1194456,Roc Nation,Wikidata P264
The Ting Tings,Manchester,record_label,wd:Q183387,Columbia Records,Wikidata P264
Sex Pistols,London,record_label,wd:Q183412,EMI,Wikidata P264
Sex Pistols,London,record_label,wd:Q203059,Virgin Records,Wikidata P264
Sex Pistols,London,record_label,wd:Q277626,A&M Records,Wikidata P264
Sex Pistols,London,record_label,wd:Q3629023,EMI Records,Wikidata P264
Sex Pistols,London,record_label,wd:Q38903,Universal Music Group,Wikidata P264
Sex Pistols,London,record_label,wd:Q843402,Warner Bros. Records,Wikidata P264
Kero Kero Bonito,London,record_label,wd:Q5299723,Double Denim Records,Wikidata P264
Pilot,Edinburgh,record_label,wd:Q3629023,EMI Records,Wikidata P264
Skunk Anansie,London,record_label,wd:Q1848933,One Little Independent Records,Wikidata P264
Skunk Anansie,London,record_label,wd:Q216364,Epic Records,Wikidata P264
Boards of Canada,Edinburgh,record_label,wd:Q475607,Skam Records,Wikidata P264
Boards of Canada,Edinburgh,record_label,wd:Q543707,Warp,Wikidata P264
Primal Scream,Glasgow,record_label,wd:Q1139341,Creation Records,Wikidata P264
Primal Scream,Glasgow,record_label,wd:Q1200368,Astralwerks,Wikidata P264
Primal Scream,Glasgow,record_label,wd:Q3050801,Elevation Records,Wikidata P264
Ultravox,London,record_label,wd:Q190585,Island Records,Wikidata P264
N-Trance,Manchester,record_label,wd:Q836202,PWL,Wikidata P264
Belle and Sebastian,Glasgow,record_label,wd:Q385558,Rough Trade,Wikidata P264
Badfinger,Swansea,record_label,wd:Q1542119,United Artists Records,Wikidata P264
Badfinger,Swansea,record_label,wd:Q213710,Apple Records,Wikidata P264
Badfinger,Swansea,record_label,wd:Q3844913,Manticore Records,Wikidata P264
Badfinger,Swansea,record_label,wd:Q64485314,Warner Records,Wikidata P264
Badfinger,Swansea,record_label,wd:Q7077570,Ode Records,Wikidata P264
Badfinger,Swansea,record_label,wd:Q726251,Elektra,Wikidata P264
The Spencer Davis Group,Birmingham,record_label,wd:Q1542119,United Artists Records,Wikidata P264
The Spencer Davis Group,Birmingham,record_label,wd:Q190585,Island Records,Wikidata P264
The Spencer Davis Group,Birmingham,record_label,wd:Q585643,Atco Records,Wikidata P264
The Spencer Davis Group,Birmingham,record_label,wd:Q729590,Fontana Records,Wikidata P264
Imagination,London,record_label,wd:Q7273216,R&B Records,Wikidata P264
The Beautiful South,Hull,record_label,wd:Q2482872,Universal Records,Wikidata P264
IDLES,Bristol,record_label,wd:Q7140619,Partisan Records,Wikidata P264
Mis-Teeq,London,record_label,wd:Q7697852,Telstar,Wikidata P264
UFO,London,record_label,wd:Q1088453,Chrysalis Records,Wikidata P264
White Lies,London,record_label,wd:Q2481499,Fiction Records,Wikidata P264
The Vaccines,London,record_label,wd:Q183387,Columbia Records,Wikidata P264
Modern English,Colchester,record_label,wd:Q238095,4AD,Wikidata P264
The Lightning Seeds,Liverpool,record_label,wd:Q203059,Virgin Records,Wikidata P264
Squeeze,London,record_label,wd:Q2265719,I.R.S. Records,Wikidata P264
Squeeze,London,record_label,wd:Q277626,A&M Records,Wikidata P264
ABC,Sheffield,record_label,wd:Q55965015,EMI,Wikidata P264
Ace,Sheffield,record_label,wd:Q4752698,Anchor Records,Wikidata P264
Busted,London,record_label,wd:Q190585,Island Records,Wikidata P264
Busted,London,record_label,wd:Q2576206,East West Records,Wikidata P264
Girls Aloud,London,record_label,wd:Q155152,Polydor Records,Wikidata P264
Girls Aloud,London,record_label,wd:Q2604329,Fascination Records,Wikidata P264
Bear's Den,London,record_label,wd:Q5154244,Communion Music,Wikidata P264
Noah And The Whale,London,record_label,wd:Q165745,Mercury Records,Wikidata P264
The Jesus and Mary Chain,Glasgow,record_label,wd:Q1139341,Creation Records,Wikidata P264
Bombay Bicycle Club,London,record_label,wd:Q190585,Island Records,Wikidata P264
You Me At Six,London,record_label,wd:Q203059,Virgin Records,Wikidata P264
You Me At Six,London,record_label,wd:Q726153,Epitaph Records,Wikidata P264
You Me At Six,London,record_label,wd:Q7538571,Slam Dunk Records,Wikidata P264
Go West,London,record_label,wd:Q1088453,Chrysalis Records,Wikidata P264
Traffic,Birmingham,record_label,wd:Q190585,Island Records,Wikidata P264
Cornershop,Leicester,record_label,wd:Q3568013,Wiiija,Wikidata P264
Hot Chip,London,record_label,wd:Q1153070,DFA Records,Wikidata P264
Hot Chip,London,record_label,wd:Q1200368,Astralwerks,Wikidata P264
Hot Chip,London,record_label,wd:Q1238400,Domino Recording Company,Wikidata P264
Hot Chip,London,record_label,wd:Q55965015,EMI,Wikidata P264
The Libertines,London,record_label,wd:Q385558,Rough Trade,Wikidata P264
Heatwave,London,record_label,wd:Q2153168,GTO Records,Wikidata P264
Manic Street Preachers,Cardiff,record_label,wd:Q183387,Columbia Records,Wikidata P264
Elbow,Manchester,record_label,wd:Q1191537,V2 Records,Wikidata P264
The Troggs,Southampton,record_label,wd:Q585643,Atco Records,Wikidata P264
The Troggs,Southampton,record_label,wd:Q729590,Fontana Records,Wikidata P264
Orbital,London,record_label,wd:Q5425430,FFRR,Wikidata P264
Crystal Fighters,London,record_label,wd:Q202440,Atlantic Records,Wikidata P264
Crystal Fighters,London,record_label,wd:Q5275295,Different Recordings,Wikidata P264
Herman's Hermits,Manchester,record_label,wd:Q183387,Columbia Records,Wikidata P264
Floetry,Liverpool,record_label,wd:Q155152,Polydor Records,Wikidata P264
Floetry,Liverpool,record_label,wd:Q1899781,DreamWorks Records,Wikidata P264
Average White Band,Dundee City,record_label,wd:Q202440,Atlantic Records,Wikidata P264
