popularity_rank,spotify_name,monthly_listeners,followers,returned_spotify_id,spotify_url,wikidata_qid,band_name,formation_label,country_label,origin_cluster,origin_resolution,identity_status,review_flag
625,The Magic Numbers,160113,102124,0P2q6xyNc2hVFkG3ThjYcJ,https://open.spotify.com/artist/0P2q6xyNc2hVFkG3ThjYcJ,Q1474849,The Magic Numbers,Ealing,United Kingdom,Ealing,reported_place,accepted_exact_name,
626,Oxide & Neutrino,159474,27287,0uhNYfjHJyAmHh2xNZ4vqf,https://open.spotify.com/artist/0uhNYfjHJyAmHh2xNZ4vqf,Q1428002,Oxide & Neutrino,London,United Kingdom,London,reported_place,accepted_exact_name,
627,Dead Pony,158291,55682,3lGO6uBIzoFyU6OoGMER1B,https://open.spotify.com/artist/3lGO6uBIzoFyU6OoGMER1B,Q112031241,Dead Pony,,Scotland,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
628,Twin Atlantic,158180,154793,4A9xtvezlouTD7H0kyUje9,https://open.spotify.com/artist/4A9xtvezlouTD7H0kyUje9,Q2365012,Twin Atlantic,Glasgow,United Kingdom,Glasgow,reported_place,accepted_exact_name,
629,Shpongle,157586,331485,0m5XJwKGYyUjd3VMfcINCQ,https://open.spotify.com/artist/0m5XJwKGYyUjd3VMfcINCQ,Q1134411,Shpongle,United Kingdom,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
630,Electrelane,156130,67563,7ulIMfVKiXh8ecEpAVHIAY,https://open.spotify.com/artist/7ulIMfVKiXh8ecEpAVHIAY,Q460115,Electrelane,Brighton,United Kingdom,Brighton,reported_place,accepted_exact_name,
631,AlicebanD,156024,39307,4r4F8WTxKS7hsSWVzlu6rY,https://open.spotify.com/artist/4r4F8WTxKS7hsSWVzlu6rY,Q117025304,AlicebanD,,England,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
632,Calva Louise,155471,88942,02nZLQtQ4vL5iHyp6atBrh,https://open.spotify.com/artist/02nZLQtQ4vL5iHyp6atBrh,Q111128234,Calva Louise,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
633,TesseracT,155442,359654,23ytwhG1pzX6DIVWRWvW1r,https://open.spotify.com/artist/23ytwhG1pzX6DIVWRWvW1r,Q1430984,Tesseract,Milton Keynes,United Kingdom,Milton Keynes,reported_place,accepted_exact_name,
634,Deaf Havana,155196,127338,0exhrQcReCdr11oPbOh22M,https://open.spotify.com/artist/0exhrQcReCdr11oPbOh22M,Q5245773,Deaf Havana,Hunstanton,United Kingdom,Hunstanton,reported_place,accepted_exact_name,
635,The Bluebells,155036,16802,59FA7hfd0gJCIVBN0GygHg,https://open.spotify.com/artist/59FA7hfd0gJCIVBN0GygHg,Q4050978,The Bluebells,Scotland,United Kingdom,Scotland,reported_place,accepted_exact_name,
636,The Alarm,153792,89337,0oQLexIBY9SlMhtbSIPFAO,https://open.spotify.com/artist/0oQLexIBY9SlMhtbSIPFAO,Q2301808,The Alarm,Wales,United Kingdom,Wales,reported_place,accepted_exact_name,
637,Mànran,153473,32943,0okPaVyeEjh0VJtfBdNPho,https://open.spotify.com/artist/0okPaVyeEjh0VJtfBdNPho,Q3997948,Mànran,Scotland,United Kingdom,Scotland,reported_place,accepted_exact_name,
638,The Flying Pickets,152643,26495,41A6Xdil8qhaD2DcS4X1wA,https://open.spotify.com/artist/41A6Xdil8qhaD2DcS4X1wA,Q1578573,The Flying Pickets,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
639,Pretty Vicious,152499,61601,4KH4eOg39KeBpnfSgvIteD,https://open.spotify.com/artist/4KH4eOg39KeBpnfSgvIteD,Q26260790,Pretty Vicious,Merthyr Tydfil,United Kingdom,Merthyr Tydfil,reported_place,accepted_exact_name,
640,The Prototypes,151701,72867,7F6nxkPQrlh4qWDetjgnpX,https://open.spotify.com/artist/7F6nxkPQrlh4qWDetjgnpX,Q22909361,The Prototypes,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
641,Delta Sleep,151180,118215,05MlomiA9La0OiNIAGqECk,https://open.spotify.com/artist/05MlomiA9La0OiNIAGqECk,Q106920410,Delta Sleep,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
642,Reprazent,150501,7044,17Ytfl1DntgvVdragJEqx8,https://open.spotify.com/artist/17Ytfl1DntgvVdragJEqx8,Q7314192,Reprazent,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
643,Dry Cleaning,150253,170043,7DlD7rLG9MKuvXtTeACzkO,https://open.spotify.com/artist/7DlD7rLG9MKuvXtTeACzkO,Q105677002,Dry Cleaning,South London,United Kingdom,South London,reported_place,accepted_exact_name,
644,Fickle Friends,149977,141833,1nhSLEYdoBHG6cJ8NDwoF1,https://open.spotify.com/artist/1nhSLEYdoBHG6cJ8NDwoF1,Q24895505,Fickle Friends,Brighton,United Kingdom,Brighton,reported_place,accepted_exact_name,
645,Bros,149817,83494,2LKrAJVB1842xPDvx4uuwU,https://open.spotify.com/artist/2LKrAJVB1842xPDvx4uuwU,Q990686,Bros,Camberley,United Kingdom,Camberley,reported_place,accepted_exact_name,
646,Super Furry Animals,149540,131452,0FOcXqJgJ1oq9XfzYTDZmZ,https://open.spotify.com/artist/0FOcXqJgJ1oq9XfzYTDZmZ,Q1135582,Super Furry Animals,Cardiff,United Kingdom,Cardiff,reported_place,accepted_exact_name,
647,Lo Fidelity Allstars,149493,29732,2YiWXa7E1raYyY0uQDLpgs,https://open.spotify.com/artist/2YiWXa7E1raYyY0uQDLpgs,Q204934,Lo Fidelity Allstars,London,United Kingdom,London,reported_place,accepted_exact_name,
648,English Teacher,148637,108308,5H9IFTRxSICj24uxO15ScU,https://open.spotify.com/artist/5H9IFTRxSICj24uxO15ScU,Q124304162,English Teacher,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
649,The Selecter,147657,144513,3wRksusBxJ6npu0PryYheF,https://open.spotify.com/artist/3wRksusBxJ6npu0PryYheF,Q1546385,The Selecter,Coventry,United Kingdom,Coventry,reported_place,accepted_exact_name,
650,Sleeper,146769,81522,0NbfEPYRgMczimdfM3skmH,https://open.spotify.com/artist/0NbfEPYRgMczimdfM3skmH,Q640008,Sleeper,London,United Kingdom,London,reported_place,accepted_exact_name,
651,The Big Moon,146229,117870,0KU55rzxAihPhi27MAuz9O,https://open.spotify.com/artist/0KU55rzxAihPhi27MAuz9O,Q28407726,The Big Moon,London,United Kingdom,London,reported_place,accepted_exact_name,
652,black midi,144902,325236,7Hvq85OU8T7Hsd63zNBwaL,https://open.spotify.com/artist/7Hvq85OU8T7Hsd63zNBwaL,Q65070663,Black Midi,London,United Kingdom,London,reported_place,accepted_exact_name,
653,Those Damn Crows,142422,48598,3VdnwWd3i9OOT0CzbzRZj7,https://open.spotify.com/artist/3VdnwWd3i9OOT0CzbzRZj7,Q65038085,Those Damn Crows,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
654,Panic Shack,142284,53371,26HCuM5PamldoaHII5Ifxc,https://open.spotify.com/artist/26HCuM5PamldoaHII5Ifxc,Q116783016,Panic Shack,,Wales,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
655,Monaco,140035,32255,0N3oP3Si8ihzFUrU6kITZ8,https://open.spotify.com/artist/0N3oP3Si8ihzFUrU6kITZ8,Q1943982,Monaco,Manchester,United Kingdom,Manchester,reported_place,accepted_exact_name,
656,Michael Schenker Group,139857,226255,5uSY4FF3dZMCVSkZslKCHi,https://open.spotify.com/artist/5uSY4FF3dZMCVSkZslKCHi,Q638159,Michael Schenker Group,London,United Kingdom,London,reported_place,accepted_exact_name,
657,The Firm,138968,42646,4rPZAvpw9ObVO3HFGWSHwt,https://open.spotify.com/artist/4rPZAvpw9ObVO3HFGWSHwt,Q938323,The Firm,England,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
658,Pop Will Eat Itself,138949,45364,5rIXueJu7zVE2gDZjUM6g8,https://open.spotify.com/artist/5rIXueJu7zVE2gDZjUM6g8,Q1378050,Pop Will Eat Itself,Stourbridge,United Kingdom,Stourbridge,reported_place,accepted_exact_name,
659,Foreign Beggars,138616,103677,0sQ1wgSdRpoysgsa1VnI4G,https://open.spotify.com/artist/0sQ1wgSdRpoysgsa1VnI4G,Q3077143,Foreign Beggars,London,United Kingdom,London,reported_place,accepted_exact_name,
660,Nomad,136733,9207,4nP1Vg2YuLE0Nbr7uK08SM,https://open.spotify.com/artist/4nP1Vg2YuLE0Nbr7uK08SM,Q7048384,Nomad,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
661,Hawkwind,136226,145361,2jK54ZlZhTF1TxygsVeR05,https://open.spotify.com/artist/2jK54ZlZhTF1TxygsVeR05,Q285966,Hawkwind,Ladbroke Grove,United Kingdom,Ladbroke Grove,reported_place,accepted_exact_name,
662,Hybrid,134319,59042,2MYN7OKnlCiZ0wrwp2A1ox,https://open.spotify.com/artist/2MYN7OKnlCiZ0wrwp2A1ox,Q851798,Hybrid,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
663,The Irish Brigade,133806,42959,22xPtA9BuacbAGzd2Laihm,https://open.spotify.com/artist/22xPtA9BuacbAGzd2Laihm,Q28958305,The Irish Brigade,County Tyrone,Northern Ireland,County Tyrone,reported_place,accepted_exact_name,
664,Acoustic Alchemy,133679,68974,29wYlrKAdlJOf9ayJIIPpJ,https://open.spotify.com/artist/29wYlrKAdlJOf9ayJIIPpJ,Q1144027,Acoustic Alchemy,London,United Kingdom,London,reported_place,accepted_exact_name,
665,The Joy Formidable,133646,130580,4LdZNE5MHGqvc0N9ivXNF3,https://open.spotify.com/artist/4LdZNE5MHGqvc0N9ivXNF3,Q953993,The Joy Formidable,Mold,United Kingdom,Mold,reported_place,accepted_exact_name,
666,The Escape Club,131312,13509,6mRev5KzKOgQcZjWanwBdd,https://open.spotify.com/artist/6mRev5KzKOgQcZjWanwBdd,Q661797,The Escape Club,London,United Kingdom,London,reported_place,accepted_exact_name,
667,The Icicle Works,131181,50086,39afGThIZjTTMH5enuLXYI,https://open.spotify.com/artist/39afGThIZjTTMH5enuLXYI,Q2412078,The Icicle Works,Liverpool,United Kingdom,Liverpool,reported_place,accepted_exact_name,
668,Drumsound & Bassline Smith,130375,68820,1f6TTocyaqNFvwD4xsrDTh,https://open.spotify.com/artist/1f6TTocyaqNFvwD4xsrDTh,Q5309306,Drumsound & Bassline Smith,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
669,Radio Slave,130300,40421,4rzWjR3L3M54c6I25NzdM3,https://open.spotify.com/artist/4rzWjR3L3M54c6I25NzdM3,Q111050686,Radio Slave,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
670,The Pineapple Thief,130128,173374,4lrBMUSk8PiNnCEZfsmPAk,https://open.spotify.com/artist/4lrBMUSk8PiNnCEZfsmPAk,Q38502,The Pineapple Thief,Yeovil,United Kingdom,Yeovil,reported_place,accepted_exact_name,
671,shame,129743,201828,4IeWU3NYBI9mISFVhzXG8f,https://open.spotify.com/artist/4IeWU3NYBI9mISFVhzXG8f,Q48700714,Shame,London,United Kingdom,London,reported_place,accepted_exact_name,
672,Five Star,128764,84034,4toJT7YydhWcrYNgWJK4hW,https://open.spotify.com/artist/4toJT7YydhWcrYNgWJK4hW,Q1421891,Five Star,Romford,United Kingdom,Romford,reported_place,accepted_exact_name,
673,Teleman,128713,59760,3wrtQM9ICPPeHwoc1GWiyV,https://open.spotify.com/artist/3wrtQM9ICPPeHwoc1GWiyV,Q25056198,Teleman,London,United Kingdom,London,reported_place,accepted_exact_name,
674,Altered Images,126082,94902,07h7JMfYWswTq4qpinC5q4,https://open.spotify.com/artist/07h7JMfYWswTq4qpinC5q4,Q438314,Altered Images,Glasgow,United Kingdom,Glasgow,reported_place,accepted_exact_name,
675,Space,125619,46037,76vZk3TWaVcNiP7H7in9fu,https://open.spotify.com/artist/76vZk3TWaVcNiP7H7in9fu,Q7572217,Space,Liverpool,United Kingdom,Liverpool,reported_place,accepted_exact_name,
676,Chas & Dave,125459,34026,38unGip4o3KhMfqHdHWB7K,https://open.spotify.com/artist/38unGip4o3KhMfqHdHWB7K,Q1067929,Chas & Dave,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
677,Skids,123686,54513,2vwI9jlKSgJbne3dlTzaLO,https://open.spotify.com/artist/2vwI9jlKSgJbne3dlTzaLO,Q547438,Skids,Dunfermline,United Kingdom,Dunfermline,reported_place,accepted_exact_name,
678,Real Lies,122748,23084,1jucBaHU995Lf7ViACscFu,https://open.spotify.com/artist/1jucBaHU995Lf7ViACscFu,Q16735061,Real Lies,London,United Kingdom,London,reported_place,accepted_exact_name,
679,The Boo Radleys,121170,54068,6UYwzZChuolxsylHcZcBBP,https://open.spotify.com/artist/6UYwzZChuolxsylHcZcBBP,Q1778436,The Boo Radleys,Liverpool,United Kingdom,Liverpool,reported_place,accepted_exact_name,
680,Savoy Brown,119814,148308,17obwOahRWI121iMUZznh2,https://open.spotify.com/artist/17obwOahRWI121iMUZznh2,Q1707816,Savoy Brown,Battersea,United Kingdom,Battersea,reported_place,accepted_exact_name,
681,Honeyz,119707,93205,3Ps27dDfvubd75rh5A0wz9,https://open.spotify.com/artist/3Ps27dDfvubd75rh5A0wz9,Q16504388,Honeyz,London,United Kingdom,London,reported_place,accepted_exact_name,
682,Catherine Wheel,119190,81520,1QPWAsWIjRcTfvY5uH8dov,https://open.spotify.com/artist/1QPWAsWIjRcTfvY5uH8dov,Q502291,Catherine Wheel,Great Yarmouth,United Kingdom,Great Yarmouth,reported_place,accepted_exact_name,
683,Marshall Hain,117620,3592,0bUGoPJdCrDnuIQNLxsnBb,https://open.spotify.com/artist/0bUGoPJdCrDnuIQNLxsnBb,Q455663,Marshall Hain,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
684,Sweet Sensation,116293,93792,0DSE3n3008wiKzfd8vNhWy,https://open.spotify.com/artist/0DSE3n3008wiKzfd8vNhWy,Q2372456,Sweet Sensation,Manchester,United Kingdom,Manchester,reported_place,accepted_exact_name,
685,Rak-Su,115569,190495,5UyRaawCsdiVrro0WWgIVB,https://open.spotify.com/artist/5UyRaawCsdiVrro0WWgIVB,Q44590001,Rak-Su,Watford,United Kingdom,Watford,reported_place,accepted_exact_name,
686,The Adventures,115422,17433,6ZXLmQi3SPQEh8mXNDldRC,https://open.spotify.com/artist/6ZXLmQi3SPQEh8mXNDldRC,Q1473420,The Adventures,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
687,Black Honey,115099,109746,2oVmQT6s29pVIKpqJkyxBS,https://open.spotify.com/artist/2oVmQT6s29pVIKpqJkyxBS,Q55639325,Black Honey,Brighton,United Kingdom,Brighton,reported_place,accepted_exact_name,
688,Gentle Giant,114925,264530,1hrQ50kU6hMQBVLatqUqnO,https://open.spotify.com/artist/1hrQ50kU6hMQBVLatqUqnO,Q943241,Gentle Giant,London,United Kingdom,London,reported_place,accepted_exact_name,
689,Felt,114516,63078,3BqAAo5E60L15TcFgWI8xH,https://open.spotify.com/artist/3BqAAo5E60L15TcFgWI8xH,Q1404436,Felt,Birmingham,United Kingdom,Birmingham,reported_place,accepted_exact_name,
690,The KVB,113762,96849,0BzJFLqchxKNQyEwswwQ40,https://open.spotify.com/artist/0BzJFLqchxKNQyEwswwQ40,Q16679631,The KVB,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
691,Godley & Creme,112480,60417,02zGgCB9SiSPeDYMfwPJXK,https://open.spotify.com/artist/02zGgCB9SiSPeDYMfwPJXK,Q1533857,Godley & Creme,Stockport,United Kingdom,Manchester,editorial_city_cluster,accepted_exact_name,
692,Richard & Linda Thompson,111216,41315,4hw4TPMyAzHqNBcWtoDrK5,https://open.spotify.com/artist/4hw4TPMyAzHqNBcWtoDrK5,Q9310340,Richard & Linda Thompson,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
693,Chris Barber's Jazz Band,110937,11455,48CW1rjPSOgZbMsV4LpqoP,https://open.spotify.com/artist/48CW1rjPSOgZbMsV4LpqoP,Q110892335,Chris Barber's Jazz Band,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
694,The Raven Age,110546,102743,1Ia5iTYHMBsMQfi7Fbcbuw,https://open.spotify.com/artist/1Ia5iTYHMBsMQfi7Fbcbuw,Q24039212,The Raven Age,London,United Kingdom,London,reported_place,accepted_exact_name,
695,The Pretty Things,110197,132774,5U16QlMnlSAhkQxBZpLyLO,https://open.spotify.com/artist/5U16QlMnlSAhkQxBZpLyLO,Q1364657,The Pretty Things,London,United Kingdom,London,reported_place,accepted_exact_name,
696,Mumm-ra,109420,27210,2cUnvdrMWIMACo3fSxCrWW,https://open.spotify.com/artist/2cUnvdrMWIMACo3fSxCrWW,Q1254813,Mumm-Ra,Bexhill-on-Sea,United Kingdom,Bexhill-on-Sea,reported_place,accepted_exact_name,
697,4hero,109004,50728,1BlBZ9jQGOjmj6Zykgg43L,https://open.spotify.com/artist/1BlBZ9jQGOjmj6Zykgg43L,Q924606,4hero,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
698,Collapsed Lung,105834,918,6sizjS3o8Ph8LoA8WzpXGY,https://open.spotify.com/artist/6sizjS3o8Ph8LoA8WzpXGY,Q5145935,Collapsed Lung,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
699,Ska Cubano,104757,53801,6lmoqMxughzdlxvQTsUXjF,https://open.spotify.com/artist/6lmoqMxughzdlxvQTsUXjF,Q3822260,Ska Cubano,London,England,London,reported_place,accepted_exact_name,
700,Plaid,103115,122177,5akVqMzdZOdbMYbE4vNZWD,https://open.spotify.com/artist/5akVqMzdZOdbMYbE4vNZWD,Q1072372,Plaid,England,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
701,Budgie,102853,94464,42RbQv212uOjyfIXECLKfR,https://open.spotify.com/artist/42RbQv212uOjyfIXECLKfR,Q508678,Budgie,Cardiff,United Kingdom,Cardiff,reported_place,accepted_exact_name,
702,King Hannah,102030,63768,7t00AYOoiQrcgNlpTkNer6,https://open.spotify.com/artist/7t00AYOoiQrcgNlpTkNer6,Q130315360,King Hannah,Liverpool,United Kingdom,Liverpool,reported_place,accepted_exact_name,
703,The Ordinary Boys,101724,31701,2xPxXPgmZFs7x6xRFpHwkq,https://open.spotify.com/artist/2xPxXPgmZFs7x6xRFpHwkq,Q972093,The Ordinary Boys,Worthing,United Kingdom,Worthing,reported_place,accepted_exact_name,
704,The Overtones,101723,48910,6dXTZkBBwA1WOLD6OSuA0x,https://open.spotify.com/artist/6dXTZkBBwA1WOLD6OSuA0x,Q1296293,The Overtones,London,United Kingdom,London,reported_place,accepted_exact_name,
705,Squid,101653,179206,685XjGzGztyivfR3fAjoxo,https://open.spotify.com/artist/685XjGzGztyivfR3fAjoxo,Q42886947,Squid,Brighton,United Kingdom,Brighton,reported_place,accepted_exact_name,
706,The Wurzels,101561,29929,3MOw1ev3YQ8liIGmHT3eH6,https://open.spotify.com/artist/3MOw1ev3YQ8liIGmHT3eH6,Q335723,The Wurzels,Somerset,United Kingdom,Somerset,reported_place,accepted_exact_name,
707,The Guest List,100343,46371,3MlBGzJspD6CjrHRYbR4OQ,https://open.spotify.com/artist/3MlBGzJspD6CjrHRYbR4OQ,Q130504078,The Guest List,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
708,New Young Pony Club,99986,63710,3kdrMtLybQIl93rXJlvF3w,https://open.spotify.com/artist/3kdrMtLybQIl93rXJlvF3w,Q1217509,New Young Pony Club,London,United Kingdom,London,reported_place,accepted_exact_name,
709,Evile,99821,131754,1dwrMJAKBiLlj0O4R791Xo,https://open.spotify.com/artist/1dwrMJAKBiLlj0O4R791Xo,Q1382461,Evile,Huddersfield,United Kingdom,Huddersfield,reported_place,accepted_exact_name,
710,Black Grape,99344,95076,147FGf3bdxV1L0mmVtgaJR,https://open.spotify.com/artist/147FGf3bdxV1L0mmVtgaJR,Q2500994,Black Grape,Salford,United Kingdom,Manchester,editorial_city_cluster,accepted_exact_name,
711,Creeper,98969,102884,0nV7SiEIVtPLTSJ6NwWDGj,https://open.spotify.com/artist/0nV7SiEIVtPLTSJ6NwWDGj,Q23023097,Creeper,Southampton,United Kingdom,Southampton,reported_place,accepted_exact_name,
712,The Wonder Stuff,98365,74322,0Uo1d5A6BR1I155GlD9WYo,https://open.spotify.com/artist/0Uo1d5A6BR1I155GlD9WYo,Q500101,The Wonder Stuff,Stourbridge,United Kingdom,Stourbridge,reported_place,accepted_exact_name,
713,The Flying Lizards,98078,23736,2L9iHIK8h5HvZe6VXb0aOI,https://open.spotify.com/artist/2L9iHIK8h5HvZe6VXb0aOI,Q1527282,The Flying Lizards,United Kingdom,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
714,My Dying Bride,98069,210924,7iMWWdRNiCJwGOGEIYr02z,https://open.spotify.com/artist/7iMWWdRNiCJwGOGEIYr02z,Q498460,My Dying Bride,Q22905,United Kingdom,Bradford,reviewed_override,accepted_exact_name,formation place is an unresolved Wikidata ID
715,Remember Monday,97605,47560,3oIj2x6uKeZSe9Bprnt4TX,https://open.spotify.com/artist/3oIj2x6uKeZSe9Bprnt4TX,Q133137918,Remember Monday,Farnborough|Surrey,United Kingdom,,unresolved_multiple_places,accepted_exact_name,origin unresolved
716,Monuments,97034,180599,71IBhhBhtPLZ8OyVuXOw77,https://open.spotify.com/artist/71IBhhBhtPLZ8OyVuXOw77,Q15835576,Monuments,England,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
717,The Yogscast,96738,44957,2kQ4uyd7WPQI9xcmeZbI0G,https://open.spotify.com/artist/2kQ4uyd7WPQI9xcmeZbI0G,Q7776711,The Yogscast,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
718,Argent,96722,66357,46VosWAvtZsBl7rvxufsWG,https://open.spotify.com/artist/46VosWAvtZsBl7rvxufsWG,Q2301367,Argent,London,United Kingdom,London,reported_place,accepted_exact_name,
719,The Rezillos,96370,63677,0nbaBQTlGxUPLQ07N7onwv,https://open.spotify.com/artist/0nbaBQTlGxUPLQ07N7onwv,Q3269,The Rezillos,Edinburgh,United Kingdom,Edinburgh,reported_place,accepted_exact_name,
720,Lower Than Atlantis,96324,114550,1kF0gYnHLUJvFuPdoowO02,https://open.spotify.com/artist/1kF0gYnHLUJvFuPdoowO02,Q1493713,Lower Than Atlantis,Watford,United Kingdom,Watford,reported_place,accepted_exact_name,
721,Snapped Ankles,96130,52165,4iWOyexPqcvgycdx7mLUcl,https://open.spotify.com/artist/4iWOyexPqcvgycdx7mLUcl,Q39054831,Snapped Ankles,London,United Kingdom,London,reported_place,accepted_exact_name,
722,Warning,96100,39680,215tdyVWdDYOjufDKf6UJg,https://open.spotify.com/artist/215tdyVWdDYOjufDKf6UJg,Q2549534,Warning,Harlow,United Kingdom,Harlow,reported_place,accepted_exact_name,
723,Death In June,95529,134609,68wK3u9MnoZj5fFOFNTfwy,https://open.spotify.com/artist/68wK3u9MnoZj5fFOFNTfwy,Q1181285,Death in June,England,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
724,Stealing Sheep,95519,29907,3ghT43Gj41br25PvBCDS22,https://open.spotify.com/artist/3ghT43Gj41br25PvBCDS22,Q18162543,Stealing Sheep,Liverpool,United Kingdom,Liverpool,reported_place,accepted_exact_name,
725,Los Bitchos,95326,112931,07b9qW7pabKGO29JPWXn9m,https://open.spotify.com/artist/07b9qW7pabKGO29JPWXn9m,Q110821923,Los Bitchos,,United Kingdom,,unresolved_generic_or_missing,accepted_exact_name,origin unresolved
726,２８１４,95312,89132,2wBpW4bAGYVe0yJcBeCTyd,https://open.spotify.com/artist/2wBpW4bAGYVe0yJcBeCTyd,Q28843403,２８１４,London,United Kingdom,London,reported_place,accepted_exact_name,
